Ref_Date,GEOGRAPHY,CHARACTERISTICS,SEX,AGEGROUP,DATATYPE,Value
1996/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.7
1996/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1996/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.7
1996/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1996/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.5
1996/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1996/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1996/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1996/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.7
1996/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1996/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1996/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1997/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.7
1997/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.7
1997/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1997/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.6
1997/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1997/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1997/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1997/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1997/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1997/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.1
1997/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.1
1997/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.8
1998/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1998/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1998/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,64.9
1998/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1998/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1998/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.0
1998/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.2
1998/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.2
1998/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1998/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.2
1998/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1998/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1999/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.5
1999/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1999/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1999/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
1999/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
1999/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1999/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.6
1999/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.5
1999/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.6
1999/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.5
1999/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.4
1999/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.5
2000/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2000/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2000/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2000/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2000/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.6
2000/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2000/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.6
2000/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2000/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2000/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2000/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2000/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2001/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2001/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2001/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2001/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2001/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2001/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2001/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2001/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2001/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2001/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2001/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2001/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.2
2002/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2002/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2002/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2002/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2002/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2002/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2002/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2002/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2002/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2002/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2002/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2002/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.3
2003/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.3
2003/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2003/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2003/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2003/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2003/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2003/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2003/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2003/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.7
2003/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2003/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2003/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2004/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2004/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2004/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2004/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2004/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2004/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2004/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2005/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.3
2005/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2005/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2005/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2005/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2005/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2005/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2005/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2005/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2005/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2005/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2005/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2006/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2006/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2006/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2006/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2006/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2006/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2006/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2006/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2006/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2006/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2006/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2006/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2007/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2007/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2007/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2007/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2007/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.3
2007/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2007/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2007/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2007/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2007/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2007/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.7
2007/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2008/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2008/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.7
2008/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.7
2008/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.7
2008/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2008/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2008/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2008/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2008/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.5
2008/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.6
2008/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2008/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2009/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2009/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.4
2009/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.3
2009/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2009/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2009/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.2
2009/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2009/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2009/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.8
2009/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.8
2009/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2009/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2010/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2010/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2010/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2010/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2010/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2010/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2010/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.0
2010/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,67.1
2010/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2010/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2010/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2010/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2011/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2011/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.8
2011/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2011/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.9
2011/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2011/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.8
2011/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2011/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2011/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2011/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2011/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2011/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2012/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2012/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2012/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2012/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2012/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2012/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2012/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.4
2012/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.4
2012/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2012/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2012/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2012/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.7
2013/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2013/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2013/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.6
2013/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2013/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2013/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2013/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.4
2013/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.5
2013/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2013/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2013/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2013/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.3
2014/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.2
2014/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.2
2014/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.2
2014/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2014/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2014/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2014/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
2014/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2014/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2014/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2014/11,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2014/12,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2015/01,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2015/02,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2015/03,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2015/04,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2015/05,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2015/06,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.8
2015/07,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.7
2015/08,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2015/09,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,65.9
2015/10,Canada,Participation rate (percent),Both sexes,15 years and over,Seasonally adjusted,66.0
